,Unnamed: 0,Unnamed: 0.1,casenumber,counts,day,hour,lat,location,lon,minute,month,offense_desc,reported_date,reporting_officer,statute_code,statute_desc,year
137,124,111.0,2018-00031069,1,28,13,41.8231448214286,77 Dorrance St,-71.4112260357143,11,3,Disorderly Conduct,2018-03-28 13:11:00,Central Station,11-45-1,DISORDERLY CONDUCT,2018
138,125,112.0,2018-00031048,1,28,11,41.8286493076923,7 Providence Pl,-71.4223156153846,55,3,"Larceny, Shoplifting",2018-03-28 11:55:19,JHenderson,11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,2018
139,126,113.0,2018-00031047,1,28,11,,Pleasant St At Camp St,,48,3,Larceny from Motor Vehicle,2018-03-28 11:48:00,AHampton,11-41-1,LARCENY/U $1500 - FROM MV,2018
140,127,114.0,2018-00031039,1,28,11,41.8527398,216 Sunbury St,-71.43854809999998,17,3,"Assault, Aggravated",2018-03-28 11:17:00,TMichael,11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,2018
141,128,115.0,2018-00031046,0,28,11,41.834612,721 Chalkstone Ave,-71.4315368,14,3,Juvenile Matter,2018-03-28 11:14:05,JKane,Not Used,No violations,2018
142,129,116.0,2018-00031030,1,28,11,,Charles St At Randall Sq,,1,3,Traffic Violation,2018-03-28 11:01:33,DHull,31-11-20,Permitting Unauthorized Person to Drive,2018
143,130,117.0,2018-00031030,1,28,11,,Charles St At Randall Sq,,1,3,Traffic Violation,2018-03-28 11:01:33,DHull,31-40-6,Habitual Offender,2018
144,131,118.0,2018-00031030,1,28,11,,Charles St At Randall Sq,,1,3,Traffic Violation,2018-03-28 11:01:33,DHull,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
145,132,119.0,2018-00031026,1,28,10,41.8236164,Atwells Ave ,-71.4272333,46,3,"Fraud, Swindle",2018-03-28 10:46:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
146,133,120.0,2018-00031023,1,28,10,41.8315243,248 Academy Ave,-71.4446493,30,3,RI Statute Violation,2018-03-28 10:30:00,GScarcello,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,2018
147,134,121.0,2018-00031023,1,28,10,41.8315243,248 Academy Ave,-71.4446493,30,3,Warrant\Capias,2018-03-28 10:30:00,GScarcello,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2018
148,135,122.0,2018-00031020,1,28,10,41.8029066,383 Sayles St,-71.4132055,20,3,"Larceny, Other",2018-03-28 10:20:06,CKennedy,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
149,136,123.0,2018-00031014,1,28,9,41.85729570000001,153 Smart St,-71.41473020000002,52,3,Vandalism,2018-03-28 09:52:00,EFernandez,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
150,137,124.0,2018-00031007,0,28,9,41.8239891,Nan,-71.4128343,47,3,Juvenile Matter,2018-03-28 09:47:00,ECraven,Not Used,No violations,2018
151,138,125.0,2018-00030997,0,28,8,41.8073732,206 Elmwood Ave,-71.4247208,54,3,Request for Assistance,2018-03-28 08:54:20,KWigginton,Not Used,No violations,2018
152,139,126.0,2018-00030986,1,28,8,,N  Main St At White St,,17,3,Traffic Violation,2018-03-28 08:17:11,DHull,31-13-4,Obedience to Traffic Control Devices,2018
153,140,127.0,2018-00030967,1,28,6,41.8236004,135 Amherst St,-71.44343909999998,51,3,Robbery,2018-03-28 06:51:49,JDalton,11-39-1,ROBBERY-1ST DEGREE,2018
154,141,128.0,2018-00030959,0,28,5,41.848815,74 Naples Ave,-71.4458989,7,3,Auto Towed,2018-03-28 05:07:00,MLuke,Not Used,Parking or MV Violation,2018
155,142,129.0,2018-00030954,1,28,3,,Elmwood Ave At Hanover St,,30,3,Weapons,2018-03-28 03:30:00,INerney,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,2018
156,143,130.0,2018-00030954,1,28,3,,Elmwood Ave At Hanover St,,30,3,Traffic Violation,2018-03-28 03:30:00,INerney,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
157,144,131.0,2018-00030954,1,28,3,,Elmwood Ave At Hanover St,,30,3,Drug Offenses,2018-03-28 03:30:00,INerney,21-28-4.01-C2-(iii),POSSESSION OF MARIJUANA 1OZ OR LESS OVER 18 YEARS OF AGE,2018
158,145,132.0,2018-00030920,1,28,0,,Spruce St At Depasquale Ave,,43,3,Drug Offenses,2018-03-28 00:43:00,MGuerra,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,2018
159,146,133.0,2018-00030917,0,28,0,41.842811299999994,109 Ivy St,-71.3999447,26,3,Medical Aid,2018-03-28 00:26:00,KBass,Not Used,No violations,2018
160,147,134.0,2018-00030903,0,27,23,41.825454799999996,28 Sims Ave,-71.4324957,28,3,Request for Assistance,2018-03-27 23:28:00,MLuke,Not Used,No violations,2018
161,148,135.0,2018-00030900,0,27,23,41.8077658,247 Webster Ave,-71.4483095,20,3,Lost Article,2018-03-27 23:20:00,Central Station,Not Used,No violations,2018
162,149,136.0,2018-00030898,1,27,23,41.8240295,10 Tuxedo Ave,-71.4385078,5,3,"Assault, Aggravated",2018-03-27 23:05:00,CBeach,11-5-1,ASSAULT W/ INTENT TO COMMIT A FELONY - SERIOUS INJURY,2018
163,150,137.0,2018-00030896,0,27,22,,5 Cathedral Sq,,48,3,Juvenile Matter,2018-03-27 22:48:00,Central Station,Not Used,No violations,2018
164,151,138.0,2018-00030895,0,27,22,41.8412414,75 Duncan Ave,-71.4051824,37,3,Medical Aid,2018-03-27 22:37:07,MDuffy,Not Used,No violations,2018
165,152,139.0,2018-00030889,1,27,22,41.827241,108 Butler Ave,-71.3860863,0,3,Municipal Code Violation,2018-03-27 22:00:00,NField,Sec. 16-97. ,"Noise Control - Machinery, equipment, fans, and air conditioning.",2018
166,153,140.0,2018-00030883,1,27,21,41.82698660000001,82 Academy Ave,-71.4437762,33,3,Larceny from Motor Vehicle,2018-03-27 21:33:00,MVittorioso,11-41-1,LARCENY/U $1500 - FROM MV,2018
167,154,141.0,2018-00030876,0,27,21,41.80828320000001,64 Dartmouth Ave,-71.4230918,21,3,Missing Persons,2018-03-27 21:21:00,Central Station,Not Used,No violations,2018
168,155,142.0,2018-00030875,1,27,21,41.841123627907,283 Chad Brown St,-71.42277972093021,13,3,Vandalism,2018-03-27 21:13:00,TMiller,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,2018
169,156,143.0,2018-00030875,1,27,21,41.841123627907,283 Chad Brown St,-71.42277972093021,13,3,RI Statute Violation,2018-03-27 21:13:00,TMiller,15-15-3,VIOLATION OF PROTECTIVE ORDER,2018
170,157,144.0,2018-00030872,1,27,21,41.810996100000004,71 Clarence St,-71.44605870000002,5,3,"Assault, Threats",2018-03-27 21:05:00,NManfredi,11-35-17,CRANK OR OBSCENE PHONE CALLS - INTIMIDATION,2018
171,158,145.0,2018-00030873,1,27,21,,Yarmouth St At Reservoir Ave,,4,3,Motor Vehicle Theft,2018-03-27 21:04:53,SSage,11-41-1,LARCENY/O $1500 - AUTO THEFT,2018
172,159,146.0,2018-00030856,0,27,20,41.7985073,278 Thurbers Ave,-71.4107325,1,3,Juvenile Matter,2018-03-27 20:01:00,DArdito,Not Used,No violations,2018
173,160,147.0,2018-00030861,1,27,20,41.83294420000001,992 Manton Ave,-71.4698413,0,3,"Assault, Aggravated",2018-03-27 20:00:00,CCastagliuolo,11-5-2,FELONY ASSAULT,2018
174,161,148.0,2018-00030857,1,27,19,41.8227752835857,21 Atwells Ave,-71.41872465320841,58,3,"Larceny, Other",2018-03-27 19:58:00,TRichards,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
175,162,149.0,2018-00030845,1,27,19,41.79230725,30 Yarmouth St,-71.4263982916667,10,3,"Fraud, Swindle",2018-03-27 19:10:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
176,163,150.0,2018-00030844,1,27,18,41.8253441,25 Glenbridge Ave,-71.4590402,57,3,"Assault, Simple",2018-03-27 18:57:00,KDoldoorian,11-5-3,SIMPLE ASSAULT/BATTERY,2018
177,164,151.0,2018-00030842,0,27,18,41.8082854,58 Dartmouth Ave,-71.4228703,52,3,Medical Aid,2018-03-27 18:52:00,ASchneider,Not Used,No violations,2018
178,165,152.0,2018-00030839,1,27,18,41.8041295,780 Potters Ave,-71.43554745,44,3,Vandalism,2018-03-27 18:44:00,TLambert,11-35-14,REFUSE/RELINQUISH TELEPHONE - W/DAMAG,2018
179,166,153.0,2018-00030839,1,27,18,41.8041295,780 Potters Ave,-71.43554745,44,3,"Assault, Simple",2018-03-27 18:44:00,TLambert,11-5-3,SIMPLE ASSAULT/BATTERY,2018
180,167,154.0,2018-00030831,1,27,18,41.817482,164 Courtland St,-71.4304315,25,3,Burglary,2018-03-27 18:25:00,TManzotti,11-8-2,B&E DWELLING HOUSE W/O CONSENT,2018
181,168,155.0,2018-00030829,1,27,18,41.823824,215 Atwells Ave,-71.4251166,25,3,Traffic Violation,2018-03-27 18:25:00,JLanier,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
182,169,156.0,2018-00030823,1,27,18,41.824198,29 Salmon St,-71.454769,15,3,Disorderly Conduct,2018-03-27 18:15:00,Central Station,11-45-1,DISORDERLY CONDUCT,2018
183,170,157.0,2018-00030818,1,27,18,41.803015463612,41 Halton St,-71.434353164561,4,3,Larceny from Motor Vehicle,2018-03-27 18:04:00,Central Station,11-41-1,LARCENY/U $1500 - FROM MV,2018
184,171,158.0,2018-00030821,1,27,18,41.821250899999995,136 Knight St,-71.43037629999998,2,3,Warrant\Capias,2018-03-27 18:02:00,BBoudreau,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2018
185,172,159.0,2018-00030815,0,27,17,41.80828320000001,64 Dartmouth Ave,-71.4230918,57,3,Missing Persons,2018-03-27 17:57:00,Central Station,Not Used,No violations,2018
186,173,160.0,2018-00030816,1,27,17,41.82663820000001,99 Kennedy Plz,-71.4096412,56,3,"Assault, Aggravated",2018-03-27 17:56:00,MGoddard,11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,2018
187,174,161.0,2018-00030820,1,27,17,41.8160811459011,3 Edna St,-71.4451574628461,44,3,RI Statute Violation,2018-03-27 17:44:00,NManfredi,12-29-4,VIOLATION -NO CONTACT ORDER,2018
188,175,162.0,2018-00030808,0,27,17,41.82663820000001,99 Kennedy Plz,-71.4096412,41,3,Medical Aid,2018-03-27 17:41:00,Central Station,Not Used,No violations,2018
189,176,163.0,2018-00030832,1,27,17,41.7934221,1 Virginia Ave,-71.4010682,38,3,Larceny from Motor Vehicle,2018-03-27 17:38:00,SIm,11-41-1,LARCENY/U $1500 - FROM MV,2018
190,177,164.0,2018-00030801,1,27,17,41.8366235909091,20 Randall St,-71.4114071363636,31,3,Vandalism,2018-03-27 17:31:00,Central Station,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,2018
191,178,165.0,2018-00030800,1,27,17,41.7957364,101 Warrington St,-71.416625,28,3,RI Statute Violation,2018-03-27 17:28:00,ALevesque,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,2018
192,179,166.0,2018-00030800,1,27,17,41.7957364,101 Warrington St,-71.416625,28,3,RI Statute Violation,2018-03-27 17:28:00,ALevesque,40-11-12.4,VIOLATION OF RESTRAINING ORDER,2018
193,180,167.0,2018-00030800,1,27,17,41.7957364,101 Warrington St,-71.416625,28,3,Vandalism,2018-03-27 17:28:00,ALevesque,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
194,181,168.0,2018-00030800,1,27,17,41.7957364,101 Warrington St,-71.416625,28,3,Disorderly Conduct,2018-03-27 17:28:00,ALevesque,11-45-1,DISORDERLY CONDUCT,2018
195,182,169.0,2018-00030800,1,27,17,41.7957364,101 Warrington St,-71.416625,28,3,RI Statute Violation,2018-03-27 17:28:00,ALevesque,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,2018
196,183,170.0,2018-00500389,1,27,17,41.8076941137545,92 Stanton St,-71.46162139402959,22,3,Larceny from Motor Vehicle,2018-03-27 17:22:19,TPickering,11-41-1,LARCENY/U $1500 - FROM MV,2018
197,184,171.0,2018-00030789,1,27,17,41.8024614,43 Greenwich St,-71.42784549999998,11,3,Larceny from Motor Vehicle,2018-03-27 17:11:00,Central Station,11-41-1,LARCENY/U $1500 - FROM MV,2018
198,185,172.0,2018-00030804,1,27,17,41.8236253506494,65 Salmon St,-71.4555463766234,11,3,RI Statute Violation,2018-03-27 17:11:00,JGutierrez,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,2018
199,186,173.0,2018-00030788,1,27,17,,Potters Ave At Niagara St,,6,3,Warrant\Capias,2018-03-27 17:06:00,ASchneider,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2018
200,187,174.0,2018-00030786,1,27,17,,Charlesfield St At Benefit St,,1,3,Traffic Violation,2018-03-27 17:01:00,NField,31-3-1,Operation of Unregistered Vehicle,2018
201,188,175.0,2018-00030786,1,27,17,,Charlesfield St At Benefit St,,1,3,Traffic Violation,2018-03-27 17:01:00,NField,31-23-16,Windshield and Window Stickers - Obstructed View,2018
202,189,176.0,2018-00030786,1,27,17,,Charlesfield St At Benefit St,,1,3,Traffic Violation,2018-03-27 17:01:00,NField,31-8-3,Improper Use of Evidence of Registration or Certificate,2018
203,190,177.0,2018-00030784,1,27,16,41.8471484,50 Hawkins St,-71.4275068,59,3,"Assault, Simple",2018-03-27 16:59:00,Central Station,11-5-3,SIMPLE ASSAULT/BATTERY,2018
204,191,178.0,2018-00030781,1,27,16,41.8024205,925 Eddy St,-71.4063759375,50,3,Warrant\Capias,2018-03-27 16:50:00,DSirignano,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2018
205,192,179.0,2018-00030781,1,27,16,41.8024205,925 Eddy St,-71.4063759375,50,3,Traffic Violation,2018-03-27 16:50:00,DSirignano,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
206,193,180.0,2018-00030772,1,27,16,41.80505,275 Elmwood Ave,-71.4259245,32,3,RI Statute Violation,2018-03-27 16:32:00,JFonseca,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,2018
207,194,181.0,2018-00030772,1,27,16,41.80505,275 Elmwood Ave,-71.4259245,32,3,"Assault, Simple",2018-03-27 16:32:00,JFonseca,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
208,195,182.0,2018-00030770,0,27,16,41.81144000000001,Wilson Street ,-71.425713,32,3,Lost Article,2018-03-27 16:32:00,Central Station,Not Used,No violations,2018
209,196,183.0,2018-00030772,1,27,16,41.80505,275 Elmwood Ave,-71.4259245,32,3,Municipal Code Violation,2018-03-27 16:32:00,JFonseca,Sec. 16-3.D,Disorderly Conduct D - Obstruct,2018
210,197,184.0,2018-00030769,1,27,16,,Elmwood Ave At Redwing St,,30,3,Traffic Violation,2018-03-27 16:30:12,JDeschamps,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
211,198,185.0,2018-00030768,1,27,16,,Friendship St At Dudley St,,30,3,Traffic Violation,2018-03-27 16:30:00,AFrancis,31-3-1,Operation of Unregistered Vehicle,2018
212,199,186.0,2018-00030768,1,27,16,,Friendship St At Dudley St,,30,3,Traffic Violation,2018-03-27 16:30:00,AFrancis,31-11-18.1,"Driving after Denial, Revocation or Suspension for Misd.",2018
213,200,187.0,2018-00030771,0,27,16,41.7986237,960 Broad St,-71.41445859999997,17,3,Request for Assistance,2018-03-27 16:17:00,JSmith,Not Used,No violations,2018
214,201,188.0,2018-00030765,1,27,16,41.8166844,160 Broad St,-71.4171575,0,3,Drug Offenses,2018-03-27 16:00:00,AKanelopoulos,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2018
215,202,189.0,2018-00030765,1,27,16,41.8166844,160 Broad St,-71.4171575,0,3,RI Statute Violation,2018-03-27 16:00:00,AKanelopoulos,21-28-4.08,CONTROLLED SUBSTANCE CONSPIRACY,2018
216,203,190.0,2018-00030765,1,27,16,41.8166844,160 Broad St,-71.4171575,0,3,Drug Offenses,2018-03-27 16:00:00,AKanelopoulos,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,2018
217,204,191.0,2018-00030760,1,27,15,,Elmwood Ave At Potters Ave,,47,3,Traffic Violation,2018-03-27 15:47:18,JDeschamps,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
218,205,192.0,2018-00030759,1,27,15,41.82461470000001,1 Kennedy Plz,-71.4120448,37,3,"Assault, Simple",2018-03-27 15:37:00,TRichards,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
219,206,193.0,2018-00030759,1,27,15,41.82461470000001,1 Kennedy Plz,-71.4120448,37,3,"Larceny, Other",2018-03-27 15:37:00,TRichards,11-41-7,LARCENY FROM THE PERSON - ALL OTH LARCENY,2018
220,207,194.0,2018-00030750,1,27,15,41.841123627907,283 Chad Brown St,-71.42277972093021,32,3,RI Statute Violation,2018-03-27 15:32:00,Central Station,11-59-3,VIOLATION OF RESTRAINING ORDER,2018
221,208,195.0,2018-00030749,1,27,15,,Valley St At Rathbone St,,30,3,Traffic Violation,2018-03-27 15:30:00,MVittorioso,31-11-18.1,"Driving after Denial, Revocation or Suspension for Misd.",2018
222,209,196.0,2018-00030742,0,27,15,41.837647306293796,76 Osborn St,-71.42551361687529,13,3,Lost Article,2018-03-27 15:13:00,Central Station,Not Used,No violations,2018
223,210,197.0,2018-00030741,1,27,15,41.8166844,160 Broad St,-71.4171575,8,3,Traffic Violation,2018-03-27 15:08:00,JSmith,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",2018
224,211,198.0,2018-00030739,1,27,15,41.8196956,613 Hartford Ave,-71.4649721,0,3,Larceny from Motor Vehicle,2018-03-27 15:00:00,GSion,11-41-1,LARCENY/U $1500 - FROM MV,2018
225,212,199.0,2018-00030730,1,27,14,41.8138052288688,132 Dodge St,-71.4247665888912,28,3,RI Statute Violation,2018-03-27 14:28:00,Central Station,15-15-3,VIOLATION OF PROTECTIVE ORDER,2018
226,213,200.0,2018-00500387,1,27,14,41.8376012978352,91 Arbor Dr,-71.4375611532915,11,3,"Fraud, Swindle",2018-03-27 14:11:44,CVieira,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
227,214,201.0,2018-00030725,1,27,14,41.830229100907104,54 Bergen St,-71.4395992127025,10,3,Vandalism,2018-03-27 14:10:00,GScarcello,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
228,215,202.0,2018-00030718,1,27,13,41.909608416640296,368 Broad St,-71.39470343764229,38,3,"Larceny, Other",2018-03-27 13:38:34,TRichards,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
229,216,203.0,2018-00030704,0,27,12,41.80989810000001,37 Priscilla Ave,-71.4472305,57,3,Request for Assistance,2018-03-27 12:57:16,MChasse,Not Used,No violations,2018
230,217,204.0,2018-00030700,1,27,12,41.8087797,238 Althea St,-71.4377561,50,3,Disorderly Conduct,2018-03-27 12:50:00,Central Station,11-45-1,DISORDERLY CONDUCT,2018
231,218,205.0,2018-00030701,0,27,12,41.800389163108704,108 Mitchell St,-71.4222543893762,50,3,Missing Persons,2018-03-27 12:50:00,ITavarez,Not Used,No violations,2018
232,219,206.0,2018-00500386,1,27,11,41.8531376582315,7 Ledge St,-71.4200467991261,46,3,"Larceny, Other",2018-03-27 11:46:05,CVieira,11-41-1,LARCENY/U $1500 - OTH LAR,2018
233,220,207.0,2018-00500385,1,27,11,41.8211437,Valley Street ,-71.44022340000002,43,3,"Fraud, Credit Card",2018-03-27 11:43:23,CVieira,11-49-4,FRAUDULENT USE OF CREDIT CARDS,2018
234,221,208.0,2018-00500384,1,27,11,41.8531376582315,7 Ledge St,-71.4200467991261,32,3,"Larceny, Other",2018-03-27 11:32:28,CVieira,11-41-1,LARCENY/U $1500 - OTH LAR,2018
235,222,209.0,2018-00030680,1,27,11,41.8321044,48 Calais St,-71.4205916,30,3,RI Statute Violation,2018-03-27 11:30:00,Central Station,15-15-3,VIOLATION OF PROTECTIVE ORDER,2018
236,223,210.0,2018-00030671,1,27,10,41.8242856,87 Barstow St,-71.44249559999999,40,3,"Fraud, Swindle",2018-03-27 10:40:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
237,224,211.0,2018-00030670,1,27,10,41.8193989,191 Carpenter St,-71.42528850000002,38,3,"Fraud, Swindle",2018-03-27 10:38:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
238,225,212.0,2018-00030664,1,27,9,41.84875200000001,799 Hope St,-71.39493829999998,56,3,"Larceny, Other",2018-03-27 09:56:23,DHull,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
239,226,213.0,2018-00030652,1,27,9,41.8462554959921,333 W  River St,-71.4130261636175,24,3,"Larceny, Other",2018-03-27 09:24:00,Central Station,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
240,227,214.0,2018-00030647,1,27,8,41.8243881,11 Dorrance St,-71.4134483,42,3,Tresspassing,2018-03-27 08:42:00,GSlater,11-44-26,WILLFUL TRESPASS,2018
241,228,215.0,2018-00030627,1,27,7,41.8304853333333,132 Harold St,-71.4389870833333,28,3,Warrant\Capias,2018-03-27 07:28:00,GScarcello,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2018
242,229,216.0,2018-00030624,1,27,6,41.8295552968059,100 Dover St,-71.44874807844971,52,3,Larceny from Motor Vehicle,2018-03-27 06:52:00,GScarcello,11-41-1,LARCENY/O $1500 - FROM MV,2018
243,230,217.0,2018-00030622,1,27,6,41.8346874,825 Chalkstone Ave,-71.43507659999999,18,3,"Assault, Simple",2018-03-27 06:18:00,KWilliams,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
244,231,218.0,2018-00030621,0,27,5,41.841983899999995,168 Cypress St,-71.40126529999998,50,3,Harassment,2018-03-27 05:50:00,KBass,Not Used,No violations,2018
245,232,219.0,2018-00030619,1,27,5,41.8000408966983,41 Ontario St,-71.4191539331446,3,3,RI Statute Violation,2018-03-27 05:03:00,MPena,11-59-3,VIOLATION OF RESTRAINING ORDER,2018
246,233,220.0,2018-00030619,1,27,5,41.8000408966983,41 Ontario St,-71.4191539331446,3,3,Disorderly Conduct,2018-03-27 05:03:00,MPena,11-45-1,DISORDERLY CONDUCT,2018
247,234,221.0,2018-00030612,1,27,2,41.8366525181607,133 Douglas Ave,-71.42083821632771,58,3,Burglary,2018-03-27 02:58:00,JLeroux,11-8-1.1,ATTEMPTED BREAKING AND ENTERING,2018
248,235,222.0,2018-00030602,1,27,2,41.7936888,1 Cadillac Dr,-71.41699670000001,14,3,Weapons,2018-03-27 02:14:00,JGagnon,11-47-8-C,POSSESSION OF FA COMMIT CTRL SUB VIOL,2018
249,236,223.0,2018-00030602,1,27,2,41.7936888,1 Cadillac Dr,-71.41699670000001,14,3,Drug Offenses,2018-03-27 02:14:00,JGagnon,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2018
250,237,224.0,2018-00030593,1,27,1,41.8236792,121 Putnam St,-71.44363809999999,28,3,Larceny from Motor Vehicle,2018-03-27 01:28:00,LVadney,11-41-1,LARCENY/U $1500 - FROM MV,2018
251,238,225.0,2018-00030593,1,27,1,41.8236792,121 Putnam St,-71.44363809999999,28,3,Drug Offenses,2018-03-27 01:28:00,LVadney,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,2018
252,239,226.0,2018-00030586,1,27,1,,Potters Ave At Noyes Ave,,4,3,Traffic Violation,2018-03-27 01:04:00,JCascione,31-16-1,Care in Starting from Stop,2018
253,240,227.0,2018-00030577,1,27,0,41.7975985,533 Elmwood Ave,-71.4267698,23,3,Traffic Violation,2018-03-27 00:23:00,EEspinal,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
254,241,228.0,2018-00030573,1,27,0,41.8530216,607 Charles St,-71.42016729999997,4,3,RI Statute Violation,2018-03-27 00:04:00,SCampbell,8-8.1-3,PROTECTIVE ORDERS,2018
255,242,229.0,2018-00030573,1,27,0,41.8530216,607 Charles St,-71.42016729999997,4,3,Robbery,2018-03-27 00:04:00,SCampbell,11-39-1,ROBBERY-2ND DEGREE,2018
256,243,230.0,2018-00500376,1,26,23,41.805744,Public St ,-71.413956,48,3,Larceny from Motor Vehicle,2018-03-26 23:48:27,RPapa,11-41-1,LARCENY/U $1500 - FROM MV,2018
257,244,231.0,2018-00030562,1,26,23,,Douglas Ave At Stansbury St,,16,3,"Assault, Simple",2018-03-26 23:16:00,RMalloy,11-5-3,SIMPLE ASSAULT/BATTERY,2018
258,245,232.0,2018-00030560,1,26,22,41.8138466,343 Broad St,-71.4221319,58,3,Drug Offenses,2018-03-26 22:58:00,BMcKenna,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,2018
259,246,233.0,2018-00030560,1,26,22,41.8138466,343 Broad St,-71.4221319,58,3,Municipal Code Violation,2018-03-26 22:58:00,BMcKenna,Sec. 23-32.  ," Possession ,of alcoholic beverages on any public street, sidewalk, licensed parking lot, way or grounds owned by city.",2018
260,247,234.0,2018-00030560,1,26,22,41.8138466,343 Broad St,-71.4221319,58,3,Drug Offenses,2018-03-26 22:58:00,BMcKenna,21-28-4.01-C2-(iii),POSSESSION OF MARIJUANA 1OZ OR LESS OVER 18 YEARS OF AGE,2018
261,248,235.0,2018-00030553,1,26,22,,Pine St At Claverick St,,25,3,Larceny from Motor Vehicle,2018-03-26 22:25:00,EWajda,11-41-1,LARCENY/U $1500 - FROM MV,2018
